id,Word,POS,Pronunciation,Meaning,Syllables,Root_Word,Count
3346,themselves,"n, pro",ðəm'selvz,"tự chúng, tự họ, tự",2,themselves,10
3347,then,adv,ðen,"khi đó, lúc đó, tiếp đó",1,then,4
3348,theory,n,θiəri,"lý thuyết, học thuyết",3,theory,6
3349,therefore,adv,ðeəfɔ:(r),"bởi vậy, cho nên, vì thế",2,therefore,9
3350,thick,adj,θik,dày,1,thick,5
3351,thickly,adv,θikli,dày,2,thickly,7
3352,thickness,n,´θiknis,"tính chất dày, độ dày, bề dày",2,thickness,9
3353,thief,n,θi:f,"kẻ trộm, kẻ cắp",1,thief,5
3354,thin,adj,θin,"mỏng, mảnh",1,thin,4
3355,thing,n,θiŋ,"cái, đồ, vật",1,thing,5
3356,think,v,θiŋk,"nghĩ, suy nghĩ",1,think,5
3357,thinking,n,θiŋkiŋ,"sự suy nghĩ, ý nghĩ",2,think,8
3358,thirsty,adj,´θə:sti,"khát, cảm thấy khát",2,thirsty,7
3359,thorough,adj,θʌrə,"cẩn thận, kỹ lưỡng",2,thorough,8
3360,thoroughly,adv,θʌrəli,"kỹ lưỡng, thấu đáo, triệt để",3,thoroughly,10
3361,though,adv,ðəʊ,"dù, dù cho, mặc dù",1,though,6
3362,though,conj,ðəʊ,"mặc dù, tuy nhiên, tuy vậy",1,though,6
3363,thought,n,θɔ:t,"sự suy nghĩ, khả năng suy nghĩ",1,think,7
3364,thread,n,θred,"chỉ, sợi chỉ, sợi dây",1,thread,6
3365,threat,n,θrɛt,"sự đe dọa, lời đe dọa",0,threat,6
3366,threaten,v,θretn,"dọa, đe dọa",2,threaten,8
3367,threatening,adj,´θretəniη,"sự đe dọa, sự hăm dọa",3,threaten,11
3368,throat,n,θrout,"cổ, cổ họng",1,throat,6
3369,through,"adv, prep",θru:,"qua, xuyên qua",1,through,7
3370,throughout,"adv, prep",θru:'aut,"khắp, suốt",2,throughout,10
3371,throw,v,θrou,"ném, vứt, quăng",1,throw,5
3372,thumb,n,θʌm,ngón tay cái,1,thumb,5
3373,Thursday,n,´θə:zdi,thứ 5,2,Thursday,8
3374,thus,adv,ðʌs,"như vậy, như thế, do đó",1,thus,4
3375,ticket,n,tikit,vé,2,ticket,6
3376,tidy,adj,´taidi,"sạch sẽ, ngăn nắp, gọn gàng",2,tidy,4
3377,tidy,v,´taidi,"làm cho sạch sẽ, gọn gàng, ngăn nắp",2,tidy,4
3378,tie,"v, n",tai,"thiết, gắn chặt",1,tie,3
3379,tight,"adj, adv",tait,"kín, chặt, chật",1,tight,5
3380,tightly,adv,taitli,"chặt chẽ, sít sao",2,tightly,7
3381,till,"conj, prep",til,"cho đến khi, tới lúc mà",1,till,4
3382,until,"conj, prep",til,"cho đến khi, tới lúc mà",1,until,5
3383,time,n,taim,"thời gian, thì giờ",1,time,4
3384,timetable,n,´taimteibl,"kế hoạch làm việc, thời gian biểu",4,timetable,9
3385,tin,n,tɪn,thiếc,1,tin,3
3386,tiny,adj,taini,"rất nhỏ, nhỏ xíu",2,tiny,4
3387,tip,n,tip,"đầu, mút, đỉnh, chóp",1,tip,3
3388,tip,v,tip,"bịt đầu, lắp đầu vào",1,tip,3
3389,tire,v,taiз,"làm mệt mỏi, trở nên mệt nhọc",1,tire,4
3390,tired,adj,taɪəd,"mệt, muốn ngủ, nhàm chán",2,tired,5
3391,tiring,adj,´taiəriη,"sự mệt mỏi, sự mệt nhọc",3,tire,6
3392,title,n,ˈtaɪtl,"đầu đề, tiêu đề",2,title,5
3393,today,adv,tə'dei,vào ngày này,3,today,5
3394,today,n,tə'dei,"hôm nay, ngày nay",3,today,5
3395,toe,n,tou,ngón chân (người),1,toe,3
3396,together,adv,tə'geðə,"cùng nhau, cùng với",3,together,8
3397,toilet,n,´tɔilit,nhà vệ sinh,3,toilet,6
3398,tomato,n,tə´ma:tou,cà chua,2,tomato,6
3399,tomorrow,adv,tə'mɔrou,vào ngày mai,3,tomorrow,8
3400,tomorrow,n,tə'mɔrou,ngày mai,3,tomorrow,8
3401,ton,n,tΔn,tấn,0,ton,3
3402,tone,n,toun,"tiếng, giọng",1,tone,4
3403,tongue,n,tʌη,lưỡi,1,tongue,6
3404,tonight,adv,tə´nait,"vào đêm nay, vào tối nay",2,tonight,7
3405,tonight,n,tə´nait,"đêm nay, tối nay",2,tonight,7
3406,tonne,n,tʌn,tấn,1,tonne,5
3407,too,adv,tu:,cũng,1,too,3
3408,tool,n,tu:l,"dụng cụ, đồ dùng",1,tool,4
3409,tooth,n,tu:θ,răng,1,tooth,5
3410,top,n,tɒp,"chóp, đỉnh",1,top,3
3411,top,adj,tɒp,"đứng đầu, trên hết",1,top,3
3412,topic,n,ˈtɒpɪk,"đề tài, chủ đề",2,topic,5
3413,total,adj,toutl,"tổng cộng, toàn bộ",2,total,5
3414,total,n,toutl,"tổng số, toàn bộ số lượng",2,total,5
3415,totally,adv,toutli,hoàn toàn,2,totally,7
3416,touch,v,tʌtʃ,"sờ, mó, tiếp xúc",1,touch,5
3417,touch,n,tʌtʃ,"sự sờ, sự mó, s tiếp xúc",1,touch,5
3418,tough,adj,tʌf,"chắc, bền, dai",1,tough,5
3419,tour,n,tuə,"cuộc đo du lịch, cuộc đi dạo, chuyến du lịch",2,tour,4
3420,tour,v,tuə,đi du lịch,2,tour,4
3421,tourist,n,tuərist,khách du lịch,3,tourist,7
3422,towards,prep,tə´wɔ:dz,"theo hướng, về hướng",2,towards,7
3423,towel,n,taʊəl,"khăn tắm, khăn lấu",2,towel,5
3424,tower,n,tauə,tháp,2,tower,5
3425,town,n,taun,"thị trấn, thị xã, thành phố nhỏ",1,town,4
3426,toy,n,tɔi,"đồ chơi, đồ trang trí",2,toy,3
3427,toy,adj,tɔi,thể loại đồ chơi,2,toy,3
3428,trace,v,treis,"phát hiện, tìm thấy, vạch, chỉ ra, phác họa",2,trace,5
3429,trace,n,treis,"dấu, vết, một chút",2,trace,5
3430,track,n,træk,phần của đĩa,1,track,5
3431,trade,n,treid,"thương mại, buôn bán",2,trade,5
3432,trade,v,treid,"buôn bán, trao đổi",2,trade,5
3433,trading,n,treidiη,"sự kinh doanh, việc mua bán",3,trading,7
3434,tradition,n,trə´diʃən,truyền thống,3,tradition,9
3435,traditional,adj,trə´diʃənəl,"theo truyền thống, theo lối cổ",4,traditional,11
3436,traditionally,adv,trə´diʃənəlli,"(thuộc) truyền thống, là truyền thống",5,traditionally,13
3437,traffic,n,træfik,"sự đi lại, sự giao thông, sự chuyển động",2,traffic,7
3438,train,n,trein,"xe lửa, tàu hỏa",2,train,5
3439,train,v,trein,"dạy, rèn luyện, đào tạo",2,train,5
3440,training,n,trainiŋ,"sự dạy dỗ, sự huấn luyện, sự đào tạo",2,train,8
3441,transfer,v,trænsfə:,"dời, di chuyển",2,transfer,8
3442,transfer,n,trænsfə:,"sự di chuyển, sự dời chỗ",2,transfer,8
3443,transform,v,træns'fɔ:m,"thay đổi, biến đổi",2,transform,9
3444,translate,v,træns´leit,"dịch, biên dịch, phiên dịch",3,translate,9
3445,translation,n,træns'leiʃn,sự dịch,4,translation,11
3446,transparent,adj,træns´pærənt,trong suốt,3,transparent,11
3447,transport,n,trænspɔ:t,"sự vận chuyển, sự vận tải",2,transport,9
3448,trap,"n, v",træp,"đồ đạc, hành lý",1,trap,4
3449,travel,v,trævl,"đi lại, đi du lịch, di chuyển",2,travel,6
3450,travel,n,trævl,"sự đi, những chuyến đi",2,travel,6
3451,traveller,n,trævlə,"người đi, lữ khách",2,traveller,9
3452,treat,v,tri:t,"đối xử, đối đãi, cư xử",1,treat,5
3453,treatment,n,tri:tmənt,"sự đối xử, sự cư xử",2,treatment,9
3454,tree,n,tri:,cây,1,tree,4
3455,trend,n,trend,"phương hướng, xu hướng, chiều hướng",1,trend,5
3456,trial,n,traiəl,"sự thử nghiệm, cuộc thử nghiệm",2,trial,5
3457,triangle,n,´trai¸æηgl,hình tam giác,3,triangle,8
3458,trick,"n, v",trik,"mưu mẹo, thủ đoạn, trò lừa gạt, lừa gạt",1,trick,5
3459,trip,n,trip,"cuộc dạo chơi, cuộc du ngoạn",1,trip,4
3460,trip,v,trip,"đi dạo, du ngoạn",1,trip,4
3461,tropical,adj,´trɔpikəl,nhiệt đới,3,tropical,8
3462,trouble,n,trʌbl,"điều lo lắng, điều muộn phiền",2,trouble,7
3463,trousers,n,´trauzə:z,quần tây,2,trouser,8
3464,truck,n,trʌk,"sự trao đổi, sự đổi chác",1,truck,5
3465,True,adj,tru:,"đúng, thật",1,true,4
3466,truly,adv,tru:li,"đúng sự thật, đích thực, thực sự",2,truly,5
3467,trust,n,trʌst,"niềm tin, sự phó thác",1,trust,5
3468,trust,v,trʌst,"tin, tin cậy, phó thác",1,trust,5
3469,truth,n,tru:θ,sự thật,1,truth,5
3470,try,v,trai,"thử, cố gắng",1,try,3
3471,tube,n,tju:b,"ống, tuýp",1,tube,4
3472,Tuesday,n,´tju:zdi,thứ 3,2,Tuesday,7
3473,tune,n,"tun , tyun","điệu, giai điệu",2,tune,4
3474,tune,v,"tun , tyun","lên dây, so dây (đàn)",2,tune,4
3475,tunnel,n,tʌnl,"đường hầm, hang",1,tunnel,6
3476,turn,v,tə:n,"quay, xoay, vặn",1,turn,4
3477,turn,n,tə:n,"sự quay, vòng quay",1,turn,4
3478,twice,adv,twaɪs,hai lần,1,twice,5
3479,twin,n,twɪn,"sinh đôi, tạo thành cặp",1,twin,4
3480,twin,adj,twɪn,cặp song sinh,1,twin,4
3481,twist,v,twist,"xoắn, cuộn, quắn",1,twist,5
3482,twist,n,twist,"sự xoắn, vòng xoắn",1,twist,5
3483,twisted,adj,twistid,"được xoắn, được cuộn",2,twisted,7
3484,type,n,taip,"loại, kiểu, mẫu",1,type,4
3485,type,v,taip,"phân loại, xếp loại",1,type,4
3486,typical,adj,´tipikəl,"tiêu biểu, điển hình, đặc trưng",3,typical,7
3487,typically,adv,´tipikəlli,"điển hình, tiêu biểu",4,typically,9
3488,tyre,n,taiз,"lốp, vỏ xe",1,tyre,4
3489,ugly,adj,ʌgli,"xấu xí, xấu xa",2,ugly,4
3490,ultimate,adj,ˈʌltəmɪt,"cuối cùng, sau cùng",3,ultimate,8
3491,ultimately,adv,´ʌltimətli,"cuối cùng, sau cùng",4,ultimately,10
3492,umbrella,n,ʌm'brelə,"ô, dù",3,umbrella,8
3493,unable,adj,ʌn'eibl,"không có năng lực, không có tài, không thể, không có khẳ năng",4,unable,6
3494,unacceptable,adj,ʌnək'septəbl,không chấp nhận được,5,unacceptable,12
3495,uncertain,adj,ʌn'sə:tn,"thiếu chính xác, không chắc chắn",3,uncertain,9
3496,uncle,n,ʌηkl,"chú, bác",2,uncle,5
3497,uncomfortable,adj,ʌη´kʌmfətəbl,"bất tiện, khó chịu, không thoải mái",5,uncomfortable,13
3498,unconscious,adj,ʌn'kɔnʃəs,"bất tỉnh, không có ý thức, không biết rõ",3,unconscious,11
3499,uncontrolled,adj,ʌnkən'trould,"không bị điều khiển, không bị kiểm tra, không bị hạn chế",3,uncontrolle,12
3500,under,adv,ʌndə,"dưới, ở dưới",2,under,5
3501,under,prep,ʌndə,"ở phía dưới, về phía dưới",2,under,5
3502,underground,adj,ʌndəgraund,"dưới mặt đất, ngầm dưới đất",3,underground,11
3503,underground,adv,ʌndəgraund,ngầm,3,underground,11
3504,underneath,"prep, adv",¸ʌndə´ni:θ,"dưới, bên dưới",3,underneath,10
3505,understand,v,ʌndə'stænd,"hiểu, nhận thức",3,understand,10
3506,understanding,n,ˌʌndərˈstændɪŋ,"trí tuệ, sự hiểu biết",4,understand,13
3507,underwater,"adj, adv",´ʌndə¸wɔtə,"ở dưới mặt nước, dưới mặt nước",4,underwater,10
3508,underwear,n,ʌndəweə,quần lót,3,underwear,9
3509,undo,v,ʌn´du:,"tháo, gỡ",2,undo,4
3510,unemployed,adj,¸ʌnim´plɔid,thất nghiệp,4,unemployed,10
3511,unemployment,n,Δnim'ploimзnt,"sự thất nghiệp, nạn thất nghiệp",2,unemployment,12
3512,unexpected,adj,¸ʌniks´pektid,"bất ngờ, gây ngạc nhiên",4,unexpected,10
3513,unexpectedly,adv,Δniks'pektid,"bất ngờ, gây ngạc nhiên",3,unexpectedly,12
3514,unfair,adj,ʌn´fɛə,"gian lận, không công bằng",2,unfair,6
3515,unfairly,adv,ʌn´fɛəli,"gian lận, không công bằng",3,unfairly,8
3516,unfortunate,adj,Λnfo:'t∫əneit,"không may, rủi ro, bất hạnh",3,unfortunate,11
3517,unfortunately,adv,ʌn´fɔ:tʃənətli,"một cách đáng tiếc, một cách không may",5,unfortunately,13
3518,unfriendly,adj,ʌn´frendli,"không thân thiện, không có thiện cảm",3,unfriendly,10
3519,unhappiness,n,ʌn´hæpinis,"nỗi buồn, sự bất hạnh",4,unhappiness,11
3520,unhappy,adj,ʌn´hæpi,"buồn rầu, khốn khổ",3,unhappy,7
3521,uniform,n,ˈjunəˌfɔrm,đồng phục,3,uniform,7
3522,uniform,adj,ˈjunəˌfɔrm,"đều, giống nhấu, đồng dạng",3,uniform,7
3523,unimportant,adj,¸ʌnim´pɔ:tənt,"khônh quan trọng, không trọng đạ",4,unimportant,11
3524,union,n,ju:njən,"liên hiệp, sự đoàn kết, sự hiệp nhất",2,union,5
3525,unique,adj,ju:´ni:k,độc nhất vô nhị,2,unique,6
3526,unit,n,ju:nit,đơn vị,2,unit,4
3527,unite,v,ju:´nait,"liên kết, hợp nhất, hợp lại, kết thâ",2,unite,5
3528,united,adj,ju:'naitid,"liên minh, đoàn kết, chung, thống nhất",3,unite,6
3529,universe,n,ju:nivə:s,vũ trụ,3,universe,8
3530,university,n,¸ju:ni´və:siti,trường đại học,5,university,10
3531,unkind,adj,ʌn´kaind,"độc ác, tàn nhẫn",2,unkind,6
3532,unknown,adj,ʌn'noun,không biết,2,unknown,7
3533,unless,conj,ʌn´les,"trừ phi, trừ khi, nếu không",2,unless,6
3534,unlike,"prep, adj",ʌn´laik,"khác, không giống",2,unlike,6
3535,unlikely,adj,ʌnˈlaɪkli,"không thể xảy ra, không chắc xảy ra",3,unlikely,8
3536,unload,v,ʌn´loud,"cất gánh nặng, dỡ hàng",2,unload,6
3537,unlucky,adj,ʌn´lʌki,"không gặp may, bất hạnh",3,unlucky,7
3538,unnecessary,adj,ʌn'nesisəri,"không cần thiết, không mong muốn",5,unnecessary,11
3539,unpleasant,adj,ʌn'plezənt,"không dễ chịu, khó chịu, khó ưa",3,unpleasant,10
3540,unreasonable,adj,ʌnˈrizənəbəl,vô lý,5,unreasonable,12
3541,unsteady,adj,ʌn´stedi,"không chắc, không ổn định",3,unsteady,8
3542,unsuccessful,adj,¸ʌnsək´sesful,"không thành công, thất bại",4,unsuccessful,12
3543,untidy,adj,ʌn´taidi,"không gọn gàng, không ngăn nắp lộn xộn",3,untidy,6
3544,until,"conj, prep",ʌn´til,"trước khi, cho đến khi",2,until,5
3545,till,"conj, prep",ʌn´til,"trước khi, cho đến khi",2,till,4
3546,unusual,adj,ʌn´ju:ʒuəl,"hiếm, khác thường",4,unusual,7
3547,unusually,adv,ʌn´ju:ʒuəlli,"cực kỳ, khác thường",5,unusually,9
3548,unwilling,adj,ʌn´wiliη,"không muốn, không có ý định",3,unwilling,9
3549,unwillingly,adv,ʌn´wiliηgli,"không sẵn lòng, miễn cưỡng",4,unwillingly,11
3550,upon,prep,ə´pɔn,"trên, ở trên",2,upon,4
3551,upper,adj,´ʌpə,cao hơn,2,upper,5
3552,upset,"v, adj",ʌpˈsɛt,"làm đổ, đánh đổ",1,upset,5
3553,upsetting,adj,ʌp´setiη,"tính đánh đổ, làm đổ",3,upsetting,9
3554,upstairs,"adv, adj, n",´ʌp´stɛəz,"ở tên gác, cư ngụ ở tầng gác",2,upstairs,8
3555,upward,adj,ʌpwəd,"lên, hướng lên, đi lên",2,upward,6
3556,upwards,adv,ʌpwəd,"lên, hướng lên, đi lên, về phía trên",2,upwards,7
3557,urban,adj,ˈɜrbən,"(thuộc) thành phố, khu vực",2,urban,5
3558,urge,v,ə:dʒ,"thúc, giục, giục giã",1,urge,4
3559,urge,n,ə:dʒ,"sự thúc đẩy, sự thôi thúc",1,urge,4
3560,urgent,adj,ˈɜrdʒənt,"gấp, khẩn cấp",2,urgent,6
3561,use,v,ju:s,"sử dụng, dùng",1,use,3
3562,use,n,ju:s,"sự dùng, sự sử dụng",1,use,3
3563,used,adj,ju:st,làm cái gì,1,use,4
3564,useful,adj,´ju:sful,"hữu ích, giúp ích",2,useful,6
3565,useless,adj,ju:slis,"vô ích, vô dụng",2,useless,7
3566,user,n,´ju:zə,"người dùng, người sử dụng",2,user,4
3567,usual,adj,ju:ʒl,"thông thường, thường dùng",2,usual,5
3568,usually,adv,ju:ʒəli,thường thường,3,usually,7
3569,vacation,n,və'kei∫n,"kỳ nghỉ hè, kỳ nghỉ lễ",3,vacation,8
3570,valid,adj,vælɪd,"chắc chắn, hiệu quả, hợp lý",2,valid,5
3571,valley,n,væli,thung lũng,2,valley,6
3572,valuable,adj,væljuəbl,"có giá trị lớn, đáng giá",4,valuable,8
3573,value,"n, v",vælju:,"giá trị, ước tính, định giá",2,value,5
3574,van,n,væn,"tiền đội, quân tiên phong",1,van,3
3575,variation,n,¸veəri´eiʃən,"sự biến đổi, sự thay đổi mức độ, sự khác nhau",5,variation,9
3576,varied,adj,veərid,"thuộc nhiều loại khác nhau, những vẻ đa dạng",2,varied,6
3577,variety,n,və'raiəti,"sự đa dạng, trạng thái khác nhau",4,variety,7
3578,various,adj,veri.əs,"khác nhau, thuộc về nhiều loại",3,various,7
3579,vary,v,veəri,"thay đổi, làm cho khác nhau, biến đổi",2,vary,4
3580,vast,adj,vɑ:st,"rộng lớn, mênh mông",1,vast,4
3581,vegetable,n,"ˈvɛdʒtəbəl , ˈvɛdʒɪtəbəl","rau, thực vật",5,vegetable,9
3582,vehicle,n,vi:hikl,xe cộ,3,vehicle,7
3583,venture,n,ventʃə,"dự án kinh doanh, công việc kinh doanh",2,venture,7
3584,venture,v,ventʃə,"liều, mạo hiểm, cả gan",2,venture,7
3585,version,n,və:∫n,bản dịch sang một ngôn ngữ khác,1,version,7
3586,vertical,adj,ˈvɜrtɪkəl,"thẳng đứng, đứng",3,vertical,8
3587,very,adv,veri,"rất, lắm",2,very,4
3588,via,prep,vaiə,"qua, theo đường",2,via,3
3589,victim,n,viktim,nạn nhân,2,victim,6
3590,victory,n,viktəri,chiến thắng,3,victory,7
3591,video,n,vidiou,video,3,video,5
3592,view,n,vju:,"sự nhìn, tầm nhìn",1,view,4
3593,view,v,vju:,"nhìn thấy, xem quan sát",1,view,4
3594,village,n,ˈvɪlɪdʒ,"làng, xã",2,village,7
3595,violence,n,ˈvaɪələns,"sự ác liệt, sự dữ dội",3,violence,8
3596,violent,adj,vaiələnt,"mãnh liệt, mạnh mẽ, hung dữ",3,violent,7
3597,violently,adv,vaiзlзntli,"mãnh liệt, dữ dội",2,violently,9
3598,virtually,adv,və:tjuəli,"thực sự, hầu như, gần như",4,virtually,9
3599,virus,n,vaiərəs,vi rút,3,virus,5
3600,visible,adj,vizəbl,"hữu hình, thấy được",3,visible,7
3601,vision,n,viʒn,"sự nhìn, thị lực",2,vision,6
3602,visit,v,vizun,"đi thăm hỏi, đến chơi, tham quan",2,visit,5
3603,visit,n,vizun,"sự đi thăm, sự thăm viếng",2,visit,5
3604,visitor,n,vizitə,"khách, du khách",3,visitor,7
3605,vital,adj,vaitl,"(thuộc) sự sống, cần cho sự sống",2,vital,5
3606,vocabulary,n,və´kæbjuləri,từ vựng,5,vocabulary,10
3607,voice,n,vɔis,"tiếng, giọng nói",2,voice,5
3608,volume,n,´vɔlju:m,"thế tích, quyển, tập",2,volume,6
3609,vote,n,voʊt,"sự bỏ phiếu, sự bầu cử",1,vote,4
3610,vote,v,voʊt,"bỏ phiếu, bầu cử",1,vote,4
3611,wage,n,weiʤ,"tiền lương, tiền công",2,wage,4
3612,waist,n,weist,"eo, chỗ thắt lưng",2,waist,5
3613,wait,v,weit,chờ đợi,2,wait,4
3614,waiter,n,weitə,"người hầu bàn, người đợi, người trông chờ",3,waiter,6
3615,waitress,n,weitə,"người hầu bàn, người đợi, người trông chờ",3,waitress,8
3616,walk,v,wɔ:k,"đi, đi bộ",1,walk,4
3617,walk,n,wɔ:k,"sự đi bộ, sự đi dạo",1,walk,4
3618,walking,n,wɔ:kiɳ,"sự đi, sự đi bộ",2,walk,7
3619,wall,n,wɔ:l,"tường, vách",1,wall,4
3620,wallet,n,wolit,cái ví,1,wallet,6
3621,wander,v,wɔndə,đi lang thang,2,wander,6
3622,wander,n,wɔndə,sự đi lang thang,2,wander,6
3623,want,v,wɔnt,muốn,1,want,4
3624,war,n,wɔ:,chiến tranh,1,war,3
3625,warm,adj,wɔ:m,"ấm, ấm áp",1,warm,4
3626,warm,v,wɔ:m,"làm cho nóng, hâm nóng",1,warm,4
3627,warmth,n,wɔ:mθ,"trạng thái ấm, sự ấm áp",1,warmth,6
3628,warn,v,wɔ:n,"báo cho biết, cảnh báo",1,warn,4
3629,warning,n,wɔ:niɳ,"sự báo trước, lời cảnh báo",2,warn,7
3630,wash,v,"wɒʃ , wɔʃ","rửa, giặt",2,wash,4
3631,washing,n,wɔʃiɳ,"sự tắm rửa, sự giặt",2,washing,7
3632,waste,v,weɪst,"lãng phí, uổng phí",1,waste,5
3633,waste,n,weɪst,vùng hoang vu sa mạc,1,waste,5
3634,waste,adj,weɪst,bỏ hoang,1,waste,5
3635,watch,v,wɔtʃ,"nhìn, theo dõi, quan sát",1,watch,5
3636,watch,n,wɔtʃ,"sự canh gác, sự canh phòng",1,watch,5
3637,water,n,wɔ:tə,nước,2,water,5
3638,wave,n,weɪv,"sóng, gợn nước",1,wave,4
3639,wave,v,weɪv,"gợn sóng, uốn thành sóng",1,wave,4
3640,way,n,wei,"đường, đường đi",2,way,3
3641,weak,adj,wi:k,"yếu, yếu ớt",1,weak,4
3642,weakness,n,´wi:knis,"tình trạng yếu đuối, yếu ớt",2,weakness,8
3643,wealth,n,welθ,"sự giàu có, sự giàu sang",1,wealth,6
3644,weapon,n,wepən,vũ khí,2,weapon,6
3645,wear,v,weə,"mặc, mang, đeo",1,wear,4
3646,weather,n,weθə,thời tiết,2,weather,7
3647,web,n,wɛb,"mạng, lưới",0,web,3
3648,website,n,wɛb,không gian liên tới với Internet,0,website,7
3649,wedding,n,ˈwɛdɪŋ,"lễ cưới, hôn lễ",1,wedding,7
3650,Wednesday,n,´wensdei,thứ 4,3,Wednesday,9
3651,week,n,wi:k,"tuần, tuần lễ",1,week,4
3652,weekend,n,¸wi:k´end,cuối tuần,2,weekend,7
3653,weekly,adj,´wi:kli,"mỗi tuần một lần, hàng tuần",2,weekly,6
3654,weigh,v,wei,"cân, cân nặng",2,weigh,5
3655,weight,n,weit,trọng lượng,2,weight,6
3656,welcome,"v, n, adj, exclamation",welkʌm,"chào mừng, hoan nghênh",2,welcome,7
3657,well,"adv, adj, exclamation",wel,"tốt, giỏi",1,well,4
3658,west,"n, adj, adv",west,"phía Tây, theo phía tây, về hướng tây",1,west,4
3659,western,adj,westn,"về phía tây, của phía tây",2,western,7
